1.763942262619057899e-01 2.106969815041489225e-01 2.627173871240919278e-01 2.253013366481505242e-01 2.165158261471537282e-01 1.136217075004221227e-01 5.125860103362749748e-02 2.963387180165761303e-01 2.461585790411046915e-01 1.062455321190347163e-01 1.000000000000003109e+00 7.479333676716500012e-02 1.691771712492249127e-02 8.582183722945896376e-02 3.768036880573705782e-01 1.048027752997645057e-01 4.085222901225250003e-01 8.488232941456530511e-02 1.923570653877375580e-01 4.639723317335675556e-02 6.180441836199691147e-02 2.664416041987461847e-01 9.249895058085512434e-02 2.315518174411185515e-01 2.768551606278852380e-03 1.699697609751170402e-01 4.374626387700497610e-02 3.408325394351938847e-02 1.469659264069246296e-01 2.411745007526341633e-01 1.803958411707986265e-01 3.508340155964682627e-01 5.451242235149603849e-02 2.035449374641725914e-02 2.450532112680154084e-01 2.014645593397688117e-01 1.320935955470677568e-02 4.401513605192890893e-02 7.290974870650170081e-02 1.015483818953721445e-01 5.557345134183668683e-02 1.766885762507779123e-01 1.421516424766352815e-01 6.356753102968577818e-02 2.108555690669687011e-01 4.065465600344790598e-02 1.070386800994139326e-01 1.740654053434105286e-01 3.340068495537586168e-02 2.639181718191088710e-01
3.374864554483488210e-01 6.885195288008948145e-02 2.578295377084271478e-01 7.667579121651253715e-02 7.573661760902287987e-02 1.298583577851438464e-01 1.668529471414385013e-01 1.870145280838433344e-01 1.655586462108575574e-01 2.358717867104459520e-02 7.479333676716500012e-02 1.000000000000007550e+00 6.316403184431512718e-02 2.083616347833096294e-01 1.400770386291792791e-01 5.080423133980748601e-02 2.311759216566298125e-01 2.066953851365823380e-01 2.002883516624216209e-01 1.896736306337741818e-01 1.872844596254218119e-02 5.366704591780436795e-01 2.283321695739739809e-01 7.741846642500177511e-02 5.379394231777131358e-03 1.307078152627634549e-01 2.062270389774130130e-01 1.200923649284160039e-01 3.652531426009663629e-01 2.685826129877103008e-01 1.276214126851943076e-01 2.030213882084800081e-01 1.249224836605544037e-01 1.291096891843918903e-01 8.980765035533251617e-02 4.926356508380719812e-01 2.031822100854492053e-01 4.204600482713258813e-01 1.092559957243381397e-01 1.206520972830885663e-01 1.659813626923655472e-01 3.195933572796332001e-02 8.662320580477111953e-03 1.659146270533249090e-01 3.469849912778389389e-01 4.791806543212109304e-01 1.592959074657098600e-02 1.091674036553348798e-01 3.112765133893922662e-02 8.438053870421990954e-02
2.130487173413845303e-01 2.798917005799537172e-01 1.557027121706677508e-01 8.250958101603370065e-02 2.739171554418008414e-01 1.212104841369855829e-01 2.119439348777520105e-01 1.213357536992953484e-01 2.148179650693117504e-01 7.890909636349120737e-02 1.691771712492249127e-02 6.316403184431512718e-02 1.000000000000002442e+00 2.337379482258337970e-01 6.852979021608908428e-02 2.559210095092519510e-01 5.237860285827702217e-02 2.459111275323586088e-02 6.685351508222292516e-02 1.119598812447211017e-01 2.573760549834189226e-01 3.404863852471091273e-02 7.157954058332062497e-02 1.037021641978655845e-01 3.875806566170365008e-01 1.339102241205531764e-02 8.648809362929886502e-02 2.806674585952501078e-02 2.755643949960936978e-01 2.707610622177172854e-01 1.926800623069866436e-01 2.196034699450110372e-01 4.401214163409328251e-02 1.566597286852763615e-01 1.568651869297000845e-01 3.069954410087032959e-01 1.470690992041002176e-01 1.274503162068494622e-01 1.476892333171706817e-01 2.168906839665264707e-01 1.653327106647548839e-01 1.872722588093171103e-01 2.498440848286993532e-01 7.971139759864503960e-02 1.426566500511569080e-01 2.219021500041891970e-01 1.384188061113983681e-01 3.580101108706313373e-01 1.641428201792415886e-01 9.861832647132044716e-02
2.196775524037126726e-01 9.997476323555810895e-02 2.785776709851777930e-02 4.510200812910595408e-02 1.364704679429532552e-01 2.055361028591653205e-01 6.551998398597960738e-02 6.102547530530941927e-02 1.886369607383202585e-01 7.899999344270347557e-02 8.582183722945896376e-02 2.083616347833096294e-01 2.337379482258337970e-01 1.000000000000001554e+00 1.194838102172756239e-01 1.529281278963571800e-01 3.514284144089747236e-02 2.625152230247623786e-01 6.881829163602848354e-02 2.860238761415011544e-01 2.563706810548707082e-01 4.590584990895785894e-02 1.128948639830049810e-02 1.438485570019323347e-02 8.161477841104476660e-02 1.179138033803533298e-01 1.131577220751106144e-01 6.527770039702719684e-02 3.021610442479032432e-01 2.002792071786509698e-01 2.299899347728240340e-01 6.956118307341545293e-02 2.433893436734642021e-02 2.782325444608408360e-01 7.024817910596987958e-02 2.540111736922253116e-01 9.150851539657679432e-03 4.163641135954948003e-01 1.538133201596817747e-02 1.104740730429354251e-01 6.216141121162060967e-02 1.582404453108113007e-01 2.066825579063208129e-01 6.507618968303784113e-02 1.814460699372535402e-01 2.913778386175534529e-01 5.745786220116760185e-02 2.188239994543199618e-01 1.239489484174257222e-01 5.766462609106642878e-01
8.450177316241826164e-02 1.903399456956448785e-02 3.278149301529235671e-01 2.865880934848846207e-01 1.009129445348507376e-01 3.105839069955466658e-01 2.043626766058013466e-01 2.683772167295767064e-01 2.248893602242102163e-01 2.929393856047737832e-01 3.768036880573705782e-01 1.400770386291792791e-01 6.852979021608908428e-02 1.194838102172756239e-01 9.999999999999991118e-01 1.161215155540944004e-02 2.008973381327308350e-01 1.135900972596687458e-01 4.277143016330112180e-01 1.297216267429988357e-01 3.175300986556925942e-01 3.384846214248862784e-01 2.581532348020080803e-01 6.369814924832205294e-02 1.053638688858694050e-01 4.289366105490512865e-02 4.366788037802649125e-02 2.734245735618011652e-01 1.243527704686276242e-01 3.100628559358812111e-02 1.214093463868527040e-01 7.596269752526178809e-02 4.044840939770262267e-01 2.634040474811946697e-01 8.912977516725516247e-02 2.642743164809016609e-01 1.192023081644886240e-01 3.882436972364225469e-01 2.938752356311709613e-01 1.421058382387651864e-01 1.742409105823996829e-01 1.254849166464057364e-01 2.963755918949171897e-01 2.781066715495726302e-02 2.540400988147831218e-01 1.980687818768563646e-01 2.510240008017536884e-01 2.273432094456212527e-01 5.162774511240564995e-02 1.510045319100421224e-01
1.984172474113118090e-01 8.592611474131583993e-02 1.477381109135201542e-01 1.688064194468456014e-01 1.282750522740149779e-01 6.206088702402676183e-02 1.729542966245095903e-01 1.699706609838227411e-01 6.452730516378542280e-02 4.372196187406523493e-01 1.048027752997645057e-01 5.080423133980748601e-02 2.559210095092519510e-01 1.529281278963571800e-01 1.161215155540944004e-02 9.999999999999991118e-01 3.302043531326390863e-02 3.074247907396870372e-01 9.208891706497786267e-02 1.922926486368929933e-01 1.681749129795590270e-01 8.459676616810735128e-02 6.260622313326123789e-02 1.737436457890143837e-01 2.677935647479790515e-01 2.138141217639990266e-01 9.093070378775197637e-02 2.576620637424310856e-02 2.159936902917318144e-02 5.865960871549167482e-02 1.761305613811721960e-01 6.133847738362751406e-02 1.970477808396838837e-01 1.891718318653897446e-01 2.765005541209732409e-01 2.039643958650760522e-02 1.459247776630230031e-01 2.034180080040624006e-01 1.621004478793063031e-02 1.434936745673060787e-01 2.921664448780497136e-01 1.679153545938940617e-01 5.768947564654420407e-02 4.828678252542516897e-02 1.808310724863613217e-01 2.193670238581487963e-01 1.139361642784557371e-02 2.062116119521316404e-01 8.533828258452776094e-02 1.453937856562997621e-01
2.590306949534164072e-01 2.346968699748580856e-01 2.413566131250940716e-01 1.937391691245590186e-01 2.523785118886080411e-03 1.040156230123297498e-01 1.181991998196704891e-01 3.314803628326647433e-01 1.033942539245233938e-01 4.134351862664773641e-02 4.085222901225250003e-01 2.311759216566298125e-01 5.237860285827702217e-02 3.514284144089747236e-02 2.008973381327308350e-01 3.302043531326390863e-02 1.000000000000002665e+00 1.026733404000274713e-01 1.661022991810716665e-01 4.418485134716843010e-02 1.194905057173793229e-02 2.572459488517088722e-01 7.159158224330441911e-02 1.892210915295702289e-01 8.847338955879069378e-02 6.103856659847697874e-02 8.032230725421536655e-02 7.312668004184630366e-02 2.223523290928035578e-01 2.281461202808227062e-01 2.666335940448366082e-01 4.706361373222087696e-01 6.469686915454490872e-02 2.120193728971817362e-02 2.817039321687095366e-01 2.542397617791640196e-01 9.090034630448584618e-02 5.195849838130441739e-02 9.744184919207980744e-02 1.835771711109354110e-01 5.486619983024506458e-02 2.225263890285617829e-01 5.474360137004110477e-02 1.158986219640182336e-01 5.377541869080904730e-02 1.039831073354420821e-01 2.983203074300007016e-02 2.624788595943611247e-01 2.063757273429328853e-01 4.151862122057784626e-02
4.174091045378199721e-02 2.474274356108410386e-02 1.530227842208427280e-01 1.522434244169499629e-01 1.615876912238690399e-01 1.708930079265106039e-01 8.071811297566398868e-02 2.147860964579632048e-01 7.154182292214648908e-02 1.666193977471681631e-01 8.488232941456530511e-02 2.066953851365823380e-01 2.459111275323586088e-02 2.625152230247623786e-01 1.135900972596687458e-01 3.074247907396870372e-01 1.026733404000274713e-01 1.000000000000002665e+00 1.113631546352395890e-01 1.375588567982487520e-01 1.110350507273674125e-01 3.346680184275416248e-01 1.706882011593655324e-01 1.493062104721085415e-01 8.424000337732973076e-02 2.955866449389312756e-01 2.544586756442790421e-01 5.986824615973482949e-02 1.454818845587236009e-01 1.000738793349432304e-01 2.133176250927684356e-02 1.304273411131144089e-01 7.743669990989723861e-02 2.005618334970979133e-01 3.371011720477656293e-01 1.703182015925651382e-01 5.609359128143304174e-02 2.164139530895253793e-01 6.939141365580443754e-02 2.568086800747455545e-01 1.516360945121126569e-01 1.255003660995774595e-01 1.860558984200108013e-01 1.611618789193042245e-01 4.176806358693103682e-01 4.509811694686972072e-01 6.636316240928630955e-03 1.361841261636830003e-01 1.090317528601199015e-01 1.212479411223871956e-01
8.920260206982855156e-02 7.396127780050636147e-02 5.618834119464287680e-01 2.872274597411841324e-01 5.272497304772899573e-02 3.476976755978829492e-01 1.400238453337874500e-01 3.353242279220880473e-01 1.943428562184160713e-01 2.257363173977696702e-01 1.923570653877375580e-01 2.002883516624216209e-01 6.685351508222292516e-02 6.881829163602848354e-02 4.277143016330112180e-01 9.208891706497786267e-02 1.661022991810716665e-01 1.113631546352395890e-01 9.999999999999973355e-01 1.351032677224755230e-01 1.389339543425466006e-01 2.760231676561009095e-01 4.082417165397265180e-01 1.978990757625248842e-01 1.158172413976851917e-01 1.407099539677653943e-01 1.317800163129724533e-01 1.553905952605851015e-01 2.188363872735664059e-02 5.036738876517937724e-02 1.383768740538139641e-01 2.176166609388444362e-01 1.885553299768647495e-01 7.517420237735410182e-02 1.907763661964380353e-01 3.135816029985770848e-03 4.070601087114374406e-01 1.320361147525187240e-01 3.731738612281312317e-01 1.017771542872199370e-01 2.652712058426961450e-01 3.829554830466674192e-02 2.374233945927521072e-01 6.327219873161676889e-02 1.303192400746299995e-01 4.042336154559605238e-02 2.734325445044332170e-01 7.187335365271178833e-02 1.021640560324387631e-01 1.506569249879251456e-02
1.641880804538538297e-01 2.069273963500949387e-01 6.692950993110681479e-02 1.260049856244199462e-01 1.131925898691456128e-01 3.632855644754887092e-01 5.507401916105369305e-02 1.623845063477294057e-02 3.636397671962098704e-02 1.225018788021220439e-01 4.639723317335675556e-02 1.896736306337741818e-01 1.119598812447211017e-01 2.860238761415011544e-01 1.297216267429988357e-01 1.922926486368929933e-01 4.418485134716843010e-02 1.375588567982487520e-01 1.351032677224755230e-01 9.999999999999990008e-01 4.014933235063552347e-02 2.284260385871233756e-01 1.058953482399628415e-01 1.548037083209601039e-01 1.258620718923977311e-01 2.414467907432022165e-01 9.843158123108246282e-02 3.276921300115187563e-01 6.434428033982668438e-02 3.218015501576369092e-02 2.043838378321891636e-01 1.040104889129719740e-01 2.603064775515266382e-01 4.174540595282478783e-01 8.200092688187367307e-02 8.634147567213733276e-02 4.139369678415762144e-02 3.717546372693025791e-01 2.162795438501367851e-02 1.873237052120141077e-01 1.107720466609417587e-01 1.822336490370430051e-01 1.295403801420348111e-01 3.474398717544496806e-02 1.799822094099941261e-01 1.042672106276703176e-01 1.275030945495571159e-02 1.571864143567236749e-01 4.133426457749699856e-01 2.824961860506885469e-01
8.192179482626184284e-02 1.337794052977797354e-01 3.854034775729844875e-01 9.757546382937309914e-02 1.749584408804940316e-01 1.127166021715142880e-01 3.953732886022622711e-02 2.351928547863482433e-01 4.328802887905094932e-01 4.380176678028975257e-01 6.180441836199691147e-02 1.872844596254218119e-02 2.573760549834189226e-01 2.563706810548707082e-01 3.175300986556925942e-01 1.681749129795590270e-01 1.194905057173793229e-02 1.110350507273674125e-01 1.389339543425466006e-01 4.014933235063552347e-02 1.000000000000000666e+00 2.784875503054103432e-02 6.122371536257179697e-02 8.174594868953573290e-02 1.768311205786998463e-01 7.261446863129612794e-02 8.827084134645339641e-02 2.212896900761648633e-01 4.690411174058457117e-02 8.895071207796766133e-02 9.618254214569664506e-02 2.042670849261477017e-02 1.305234838560309085e-01 1.697352120449836244e-01 4.882235109845128873e-02 1.419645241309851029e-02 1.202586790566674141e-01 7.798955889804276564e-02 2.091735912297367772e-01 2.943792946459600213e-01 2.071252666876236340e-02 2.666820121433055024e-01 2.516647691831053746e-01 2.626635987130383487e-01 1.316953231176937709e-02 6.330851520562336132e-02 1.970373771689036824e-01 1.645725851261158335e-01 7.307852883377391473e-02 1.990563227170126792e-01
1.713964388611396161e-01 2.595078440502831055e-02 3.128348760788642324e-01 1.340688179397178659e-01 1.903566082951358152e-01 1.601382884873253920e-01 9.284176313394727764e-02 2.779068883298281833e-01 2.610928706811436739e-01 7.632564630112774473e-02 2.664416041987461847e-01 5.366704591780436795e-01 3.404863852471091273e-02 4.590584990895785894e-02 3.384846214248862784e-01 8.459676616810735128e-02 2.572459488517088722e-01 3.346680184275416248e-01 2.760231676561009095e-01 2.284260385871233756e-01 2.784875503054103432e-02 9.999999999999992228e-01 1.792813066036910985e-01 2.388945302885371602e-01 4.521707097279917958e-02 1.251533787967402389e-01 1.708137487467124016e-01 2.566019823781546805e-01 3.556372547288043084e-01 2.688223315944719416e-01 2.005957229705087608e-01 3.241798082844489226e-01 3.833349360313899612e-01 2.774486008379096202e-01 2.283831335936905294e-01 2.437553325775519975e-01 1.222954400679916592e-01 2.224675785298152464e-01 1.671372260993932990e-01 1.900829495054277285e-01 2.801564579795066123e-01 1.849277184804819577e-02 1.533251916561522432e-01 6.433347093181522591e-02 6.050776618867712564e-01 3.351682669813610960e-01 4.999487682121857984e-02 4.261278348910840091e-02 6.137313417914620067e-02 1.512282059804512940e-02
1.159050689957230040e-01 1.444964101202685924e-01 1.276324493855917896e-01 2.622809959486790965e-01 7.480251817942167036e-02 3.196825605545762783e-01 3.174211122984209044e-01 1.060626704640441065e-01 1.917130374927344949e-01 7.486407734415963244e-02 9.249895058085512434e-02 2.283321695739739809e-01 7.157954058332062497e-02 1.128948639830049810e-02 2.581532348020080803e-01 6.260622313326123789e-02 7.159158224330441911e-02 1.706882011593655324e-01 4.082417165397265180e-01 1.058953482399628415e-01 6.122371536257179697e-02 1.792813066036910985e-01 1.000000000000004441e+00 1.416026932861141896e-01 8.518503311279378154e-02 2.266766710759037240e-01 4.911082147301185086e-01 4.029109295642408495e-01 1.291853820624972449e-01 2.174922626759795072e-02 5.682542143224598302e-02 6.881701028828025868e-02 2.965563004765956467e-01 2.985027537581151982e-02 5.639622024192103567e-02 1.084322527602817193e-01 3.797010331447938647e-01 6.715062833146644150e-02 2.403991835615749972e-01 3.370726666334626365e-01 3.463603723575028326e-01 2.539408581821906222e-02 6.813509334485665092e-02 3.400875087323038115e-01 8.252272435128336914e-02 9.922281294752238745e-02 1.432503703904424441e-01 6.070744702942424548e-02 1.028108031306454034e-01 1.059830537678599360e-01
